contest,title,english_title,rating,url
第 88 场双周赛,最长上传前缀,Longest Uploaded Prefix,1604.1602280047,https://leetcode.cn/problems/longest-uploaded-prefix/
第 88 场双周赛,所有数对的异或和,Bitwise XOR of All Pairings,1622.3970914116,https://leetcode.cn/problems/bitwise-xor-of-all-pairings/
第 88 场双周赛,满足不等式的数对数目,Number of Pairs Satisfying Inequality,2030.1021023033,https://leetcode.cn/problems/number-of-pairs-satisfying-inequality/
天堂硅谷·数字经济算法编程大赛,化学反应,化学反应,-1,https://leetcode.cn/problems/o0Ma2v/
天堂硅谷·数字经济算法编程大赛,销售出色区间,销售出色区间,-1,https://leetcode.cn/problems/0Wx4Pc/
天堂硅谷·数字经济算法编程大赛,重复的彩灯树,重复的彩灯树,-1,https://leetcode.cn/problems/VAc7h3/
天堂硅谷·数字经济算法编程大赛,补给覆盖,补给覆盖,-1,https://leetcode.cn/problems/wFtovi/
第 312 场周赛,按身高排序,Sort the People,1193.0585534828,https://leetcode.cn/problems/sort-the-people/
第 312 场周赛,按位与最大的最长子数组,Longest Subarray With Maximum Bitwise AND,1495.5180147817,https://leetcode.cn/problems/longest-subarray-with-maximum-bitwise-and/
第 312 场周赛,找到所有好下标,Find All Good Indices,1695.0815222626,https://leetcode.cn/problems/find-all-good-indices/
第 312 场周赛,好路径的数目,Number of Good Paths,2444.6660756903,https://leetcode.cn/problems/number-of-good-paths/
第 311 场周赛,最小偶倍数,Smallest Even Multiple,1144.9508874557,https://leetcode.cn/problems/smallest-even-multiple/
第 311 场周赛,最长的字母序连续子字符串的长度,Length of the Longest Alphabetical Continuous Substring,1221.8477681772,https://leetcode.cn/problems/length-of-the-longest-alphabetical-continuous-substring/
第 311 场周赛,反转二叉树的奇数层,Reverse Odd Levels of Binary Tree,1431.0523656241,https://leetcode.cn/problems/reverse-odd-levels-of-binary-tree/
第 311 场周赛,字符串的前缀分数和,Sum of Prefix Scores of Strings,1725.1995150882,https://leetcode.cn/problems/sum-of-prefix-scores-of-strings/
第 87 场双周赛,统计共同度过的日子数,Count Days Spent Together,1562.0956544608,https://leetcode.cn/problems/count-days-spent-together/
第 87 场双周赛,运动员和训练师的最大匹配数,Maximum Matching of Players With Trainers,1381.0888968455,https://leetcode.cn/problems/maximum-matching-of-players-with-trainers/
第 87 场双周赛,按位或最大的最小子数组长度,Smallest Subarrays With Maximum Bitwise OR,1938.0586460002,https://leetcode.cn/problems/smallest-subarrays-with-maximum-bitwise-or/
第 87 场双周赛,完成所有交易的初始最少钱数,Minimum Money Required Before Transactions,2092.0222850837,https://leetcode.cn/problems/minimum-money-required-before-transactions/
中国银联专场竞赛（2023届校园招聘专场）,重构链表,重构链表,-1,https://leetcode.cn/problems/VLNEbD/
中国银联专场竞赛（2023届校园招聘专场）,勘探补给,勘探补给,-1,https://leetcode.cn/problems/6olJmJ/
中国银联专场竞赛（2023届校园招聘专场）,风能发电,风能发电,-1,https://leetcode.cn/problems/wMGN0t/
中国银联专场竞赛（2023届校园招聘专场）,设计自动售货机,设计自动售货机,-1,https://leetcode.cn/problems/NyZD2B/
第 310 场周赛,出现最频繁的偶数元素,Most Frequent Even Element,1259.3406231708,https://leetcode.cn/problems/most-frequent-even-element/
第 310 场周赛,子字符串的最优划分,Optimal Partition of String,1355.3956434989,https://leetcode.cn/problems/optimal-partition-of-string/
第 310 场周赛,将区间分为最少组数,Divide Intervals Into Minimum Number of Groups,1713.3954468582,https://leetcode.cn/problems/divide-intervals-into-minimum-number-of-groups/
第 310 场周赛,最长递增子序列 II,Longest Increasing Subsequence II,2280.3143643878,https://leetcode.cn/problems/longest-increasing-subsequence-ii/
第 309 场周赛,检查相同字母间的距离,Check Distances Between Same Letters,1243.6250741657,https://leetcode.cn/problems/check-distances-between-same-letters/
第 309 场周赛,恰好移动 k 步到达某一位置的方法数目,Number of Ways to Reach a Position After Exactly k Steps,1751.115625465,https://leetcode.cn/problems/number-of-ways-to-reach-a-position-after-exactly-k-steps/
第 309 场周赛,最长优雅子数组,Longest Nice Subarray,1749.5432375672,https://leetcode.cn/problems/longest-nice-subarray/
第 309 场周赛,会议室 III,Meeting Rooms III,2092.8943149547,https://leetcode.cn/problems/meeting-rooms-iii/
第 86 场双周赛,和相等的子数组,Find Subarrays With Equal Sum,1249.8425270142,https://leetcode.cn/problems/find-subarrays-with-equal-sum/
第 86 场双周赛,严格回文的数字,Strictly Palindromic Number,1328.5499677186,https://leetcode.cn/problems/strictly-palindromic-number/
第 86 场双周赛,被列覆盖的最多行数,Maximum Rows Covered by Columns,1718.8256321624,https://leetcode.cn/problems/maximum-rows-covered-by-columns/
第 86 场双周赛,预算内的最多机器人数目,Maximum Number of Robots Within Budget,1917.2145829853,https://leetcode.cn/problems/maximum-number-of-robots-within-budget/
AutoX 安途智行专场竞赛,网页瀑布流,网页瀑布流,-1,https://leetcode.cn/problems/l9HbCJ/
AutoX 安途智行专场竞赛,蚂蚁王国的蜂蜜,蚂蚁王国的蜂蜜,-1,https://leetcode.cn/problems/8p6t8R/
AutoX 安途智行专场竞赛,出行的最少购票费用,出行的最少购票费用,-1,https://leetcode.cn/problems/BjAFy9/
AutoX 安途智行专场竞赛,蚂蚁爬行,蚂蚁爬行,-1,https://leetcode.cn/problems/TcdlJS/
第 308 场周赛,和有限的最长子序列,Longest Subsequence With Limited Sum,1387.7347071166,https://leetcode.cn/problems/longest-subsequence-with-limited-sum/
第 308 场周赛,从字符串中移除星号,Removing Stars From a String,1347.8521638635,https://leetcode.cn/problems/removing-stars-from-a-string/
第 308 场周赛,收集垃圾的最少总时间,Minimum Amount of Time to Collect Garbage,1455.8516200241,https://leetcode.cn/problems/minimum-amount-of-time-to-collect-garbage/
第 308 场周赛,给定条件下构造矩阵,Build a Matrix With Conditions,1960.5517123728,https://leetcode.cn/problems/build-a-matrix-with-conditions/
九坤投资专场竞赛,可以读通讯稿的组数,可以读通讯稿的组数,-1,https://leetcode.cn/problems/xdxykd/
九坤投资专场竞赛,池塘计数,池塘计数,-1,https://leetcode.cn/problems/3PHTGp/
九坤投资专场竞赛,数字默契考验,数字默契考验,-1,https://leetcode.cn/problems/uGuf0v/
九坤投资专场竞赛,筹码游戏,筹码游戏,-1,https://leetcode.cn/problems/I3Gm2h/
第 307 场周赛,赢得比赛需要的最少训练时长,Minimum Hours of Training to Win a Competition,1413.4238697034,https://leetcode.cn/problems/minimum-hours-of-training-to-win-a-competition/
第 307 场周赛,最大回文数字,Largest Palindromic Number,1636.47322627,https://leetcode.cn/problems/largest-palindromic-number/
第 307 场周赛,感染二叉树需要的总时间,Amount of Time for Binary Tree to Be Infected,1711.4873176824,https://leetcode.cn/problems/amount-of-time-for-binary-tree-to-be-infected/
第 307 场周赛,找出数组的第 K 大和,Find the K-Sum of an Array,2647.8258771458,https://leetcode.cn/problems/find-the-k-sum-of-an-array/
第 85 场双周赛,得到 K 个黑块的最少涂色次数,Minimum Recolors to Get K Consecutive Black Blocks,1360.0511262593,https://leetcode.cn/problems/minimum-recolors-to-get-k-consecutive-black-blocks/
第 85 场双周赛,二进制字符串重新安排顺序需要的时间,Time Needed to Rearrange a Binary String,1481.1046340847,https://leetcode.cn/problems/time-needed-to-rearrange-a-binary-string/
第 85 场双周赛,字母移位 II,Shifting Letters II,1793.3037316825,https://leetcode.cn/problems/shifting-letters-ii/
第 85 场双周赛,删除操作后的最大子段和,Maximum Segment Sum After Removals,2136.3013259524,https://leetcode.cn/problems/maximum-segment-sum-after-removals/
第 306 场周赛,矩阵中的局部最大值,Largest Local Values in a Matrix,1331.3935128035,https://leetcode.cn/problems/largest-local-values-in-a-matrix/
第 306 场周赛,边积分最高的节点,Node With Highest Edge Score,1418.9758090724,https://leetcode.cn/problems/node-with-highest-edge-score/
第 306 场周赛,根据模式串构造最小数字,Construct Smallest Number From DI String,1641.9424376927,https://leetcode.cn/problems/construct-smallest-number-from-di-string/
第 306 场周赛,统计特殊整数,Count Special Integers,2120.4466386371,https://leetcode.cn/problems/count-special-integers/
第 305 场周赛,算术三元组的数目,Number of Arithmetic Triplets,1203.0737869081,https://leetcode.cn/problems/number-of-arithmetic-triplets/
第 305 场周赛,受限条件下可到达节点的数目,Reachable Nodes With Restrictions,1476.9118898539,https://leetcode.cn/problems/reachable-nodes-with-restrictions/
第 305 场周赛,检查数组是否存在有效划分,Check if There is a Valid Partition For The Array,1779.7001728541,https://leetcode.cn/problems/check-if-there-is-a-valid-partition-for-the-array/
第 305 场周赛,最长理想子序列,Longest Ideal Subsequence,1834.868034709,https://leetcode.cn/problems/longest-ideal-subsequence/
第 84 场双周赛,合并相似的物品,Merge Similar Items,1270.6712381632,https://leetcode.cn/problems/merge-similar-items/
第 84 场双周赛,统计坏数对的数目,Count Number of Bad Pairs,1622.2389577197,https://leetcode.cn/problems/count-number-of-bad-pairs/
第 84 场双周赛,任务调度器 II,Task Scheduler II,1622.7743864401,https://leetcode.cn/problems/task-scheduler-ii/
第 84 场双周赛,将数组排序的最少替换次数,Minimum Replacements to Sort the Array,2060.379991517,https://leetcode.cn/problems/minimum-replacements-to-sort-the-array/
第 304 场周赛,使数组中所有元素都等于零,Make Array Zero by Subtracting Equal Amounts,1225.3923012413,https://leetcode.cn/problems/make-array-zero-by-subtracting-equal-amounts/
第 304 场周赛,分组的最大数量,Maximum Number of Groups Entering a Competition,1502.5363677723,https://leetcode.cn/problems/maximum-number-of-groups-entering-a-competition/
第 304 场周赛,找到离给定两个节点最近的节点,Find Closest Node to Given Two Nodes,1714.992763701,https://leetcode.cn/problems/find-closest-node-to-given-two-nodes/
第 304 场周赛,图中的最长环,Longest Cycle in a Graph,1897.1863301576,https://leetcode.cn/problems/longest-cycle-in-a-graph/
第 303 场周赛,第一个出现两次的字母,First Letter to Appear Twice,1155.4545579447,https://leetcode.cn/problems/first-letter-to-appear-twice/
第 303 场周赛,相等行列对,Equal Row and Column Pairs,1286.3841359213,https://leetcode.cn/problems/equal-row-and-column-pairs/
第 303 场周赛,设计食物评分系统,Design a Food Rating System,1781.8156963676,https://leetcode.cn/problems/design-a-food-rating-system/
第 303 场周赛,优质数对的数目,Number of Excellent Pairs,2075.9046975409,https://leetcode.cn/problems/number-of-excellent-pairs/
第 83 场双周赛,最好的扑克手牌,Best Poker Hand,1241.5645130241,https://leetcode.cn/problems/best-poker-hand/
第 83 场双周赛,全 0 子数组的数目,Number of Zero-Filled Subarrays,1315.8569286597,https://leetcode.cn/problems/number-of-zero-filled-subarrays/
第 83 场双周赛,设计数字容器系统,Design a Number Container System,1540.2351411176,https://leetcode.cn/problems/design-a-number-container-system/
第 83 场双周赛,不可能得到的最短骰子序列,Shortest Impossible Sequence of Rolls,1960.5763266754,https://leetcode.cn/problems/shortest-impossible-sequence-of-rolls/
第 302 场周赛,数组能形成多少数对,Maximum Number of Pairs in Array,1184.795721284,https://leetcode.cn/problems/maximum-number-of-pairs-in-array/
第 302 场周赛,数位和相等数对的最大和,Max Sum of a Pair With Equal Sum of Digits,1308.9617729374,https://leetcode.cn/problems/max-sum-of-a-pair-with-equal-sum-of-digits/
第 302 场周赛,裁剪数字后查询第 K 小的数字,Query Kth Smallest Trimmed Number,1651.569267834,https://leetcode.cn/problems/query-kth-smallest-trimmed-number/
第 302 场周赛,使数组可以被整除的最少删除次数,Minimum Deletions to Make Array Divisible,1640.8976042503,https://leetcode.cn/problems/minimum-deletions-to-make-array-divisible/
第 301 场周赛,装满杯子需要的最短总时长,Minimum Amount of Time to Fill Cups,1360.421258727,https://leetcode.cn/problems/minimum-amount-of-time-to-fill-cups/
第 301 场周赛,无限集中的最小数字,Smallest Number in Infinite Set,1375.0376362104,https://leetcode.cn/problems/smallest-number-in-infinite-set/
第 301 场周赛,移动片段得到字符串,Move Pieces to Obtain a String,1693.4495728383,https://leetcode.cn/problems/move-pieces-to-obtain-a-string/
第 301 场周赛,统计理想数组的数目,Count the Number of Ideal Arrays,2615.1468269481,https://leetcode.cn/problems/count-the-number-of-ideal-arrays/
第 82 场双周赛,计算布尔二叉树的值,Evaluate Boolean Binary Tree,1303.5594588137,https://leetcode.cn/problems/evaluate-boolean-binary-tree/
第 82 场双周赛,坐上公交的最晚时间,The Latest Time to Catch a Bus,1840.9122452886,https://leetcode.cn/problems/the-latest-time-to-catch-a-bus/
第 82 场双周赛,最小差值平方和,Minimum Sum of Squared Difference,2011.0496162515,https://leetcode.cn/problems/minimum-sum-of-squared-difference/
